Air_temperature_K_,Rotational_speed_rpm_,Torque_Nm_,Tool_wear_min_,TWF,HDF,PWF,OSF,RNF,Type_encoded
297.8,1452,41.1,0,0,0,0,0,0,1
297.3,1688,29.3,196,0,0,0,0,0,2
299.8,1434,42.9,143,0,0,0,0,0,1
302.8,1568,35.0,36,0,0,0,0,0,1
298.3,1704,30.7,10,0,0,0,0,0,3
298.8,1634,31.7,68,0,0,0,0,0,1
298.8,1511,36.1,51,0,0,0,0,0,1
300.1,2103,15.1,5,0,0,0,0,0,3
301.7,1485,47.6,160,0,0,0,0,0,1
298.0,1596,49.1,85,0,0,0,0,0,2
299.5,1559,37.7,92,0,0,0,0,0,1
297.5,1639,35.8,0,0,0,0,0,0,2
296.9,1474,43.3,15,0,0,0,0,0,1
298.9,1459,42.1,147,0,0,0,0,0,1
298.4,1558,36.2,196,0,0,0,0,0,1
297.4,1588,36.4,71,0,0,0,0,0,1
301.7,1567,33.0,119,0,0,0,0,0,1
299.3,2595,13.9,28,0,0,0,0,0,1
302.0,1530,36.7,37,0,0,0,0,0,1
300.6,1526,41.6,213,0,0,0,0,0,1
300.6,1341,61.0,23,0,0,0,0,0,1
296.4,1419,42.7,144,0,0,0,0,0,1
300.6,1487,43.1,166,0,0,0,0,0,1
297.4,1431,48.1,171,0,0,0,0,0,2
297.2,1448,43.2,113,0,0,0,0,0,1
299.3,1508,40.5,121,0,0,0,0,0,1
300.1,1569,43.5,17,0,0,0,0,0,1
301.4,1419,47.4,206,0,0,0,0,0,1
299.7,1377,54.3,180,0,0,0,0,0,2
296.6,1435,47.2,80,0,0,0,0,0,1
298.8,1608,34.1,97,0,0,0,0,0,1
300.3,1507,43.1,33,0,0,0,0,0,1
301.2,1445,46.8,124,0,0,0,0,0,1
298.0,1496,45.8,146,0,0,0,0,0,1
301.6,1414,49.3,76,0,0,0,0,0,2
300.2,1433,50.2,138,0,0,0,0,0,1
300.9,1354,50.7,14,0,0,0,0,0,1
297.2,1463,40.0,213,0,0,0,0,0,2
301.1,1492,40.5,153,0,0,0,0,0,1
302.4,1533,36.6,139,0,0,0,0,0,1
298.4,1456,46.3,108,0,0,0,0,0,1
301.6,1435,44.6,83,0,0,0,0,0,1
301.9,1480,39.3,202,0,0,0,0,0,1
300.9,1695,30.2,44,0,0,0,0,0,2
299.0,1303,34.3,179,0,0,0,0,0,2
297.5,1456,39.2,7,0,0,0,0,0,1
298.1,1341,46.3,42,0,0,0,0,0,1
297.9,1623,33.8,6,0,0,0,0,0,3
297.7,1488,41.7,84,0,0,0,0,0,1
300.0,1395,61.2,190,0,0,0,0,0,2
300.2,1378,49.4,32,0,0,0,0,0,1
298.4,1486,40.6,9,0,0,0,0,0,3
296.6,1487,37.7,110,0,0,0,0,0,1
297.9,1461,50.7,38,0,0,0,0,0,2
302.4,1634,34.2,60,0,0,0,0,0,1
302.9,1451,42.4,137,0,0,0,0,0,3
297.7,1531,38.2,146,0,0,0,0,0,2
301.3,1470,23.3,101,0,0,0,0,0,2
300.5,1479,39.7,95,0,0,0,0,0,1
298.9,1457,47.9,163,0,0,0,0,0,2
297.6,1390,53.3,27,0,0,0,0,0,1
299.4,1207,66.5,94,0,0,0,0,0,1
298.0,1548,42.6,171,0,0,0,0,0,1
303.3,1518,42.2,132,0,0,0,0,0,3
297.4,1284,60.3,49,0,0,0,0,0,1
299.2,1546,43.8,179,0,0,0,0,0,1
299.7,1457,41.3,59,0,0,0,0,0,2
295.5,1453,46.2,9,0,0,0,0,0,2
300.7,1539,35.5,192,0,0,0,0,0,1
297.8,1590,34.1,0,0,0,0,0,0,1
303.3,1435,48.5,17,0,0,0,0,0,1
300.3,1430,42.7,142,0,0,0,0,0,1
297.3,1712,27.3,116,0,0,0,0,0,1
299.8,1546,35.6,104,0,0,0,0,0,1
299.7,1571,34.0,171,0,0,0,0,0,2
295.6,1372,55.6,215,0,0,0,0,0,1
295.7,1646,35.2,84,0,0,0,0,0,2
299.7,1565,41.1,97,0,0,0,0,0,1
299.0,1431,40.9,229,0,0,0,0,0,1
300.3,1475,47.5,2,0,0,0,0,0,1
298.2,1662,28.5,204,0,0,0,0,0,3
303.9,1490,35.1,179,0,0,0,0,0,3
297.5,1462,43.1,21,0,0,0,0,0,2
300.3,1533,42.6,180,0,0,0,0,0,2
298.2,1496,36.5,7,0,0,0,0,0,1
298.0,1648,29.6,85,0,0,0,0,0,2
299.0,1408,46.4,146,0,0,0,0,0,3
297.2,1596,38.4,7,0,0,0,0,0,1
298.2,1379,49.9,96,0,0,0,0,0,3
298.9,1403,47.0,99,0,0,0,0,0,1
296.3,1846,24.3,171,0,0,0,0,0,1
300.7,1515,45.2,92,0,0,0,0,0,2
302.0,1430,39.0,188,0,0,0,0,0,2
301.3,1351,50.2,214,0,0,0,0,0,2
297.4,1466,35.0,183,0,0,0,0,0,2
303.4,1351,46.8,132,0,0,0,0,0,1
300.5,1510,39.7,70,0,0,0,0,0,1
300.7,1476,40.1,166,0,0,0,0,0,2
300.9,1654,28.6,59,0,0,0,0,0,1
298.9,1434,53.8,211,0,0,0,0,0,3
298.6,1327,58.8,100,0,0,0,0,0,1
300.0,1648,33.8,27,0,0,0,0,0,1
300.5,1608,35.1,114,0,0,0,0,0,1
297.8,1662,29.1,155,0,0,0,0,0,1
301.1,1523,43.9,192,0,0,0,0,0,1
303.4,1401,50.7,115,0,0,0,0,0,1
300.4,1448,47.5,19,0,0,0,0,0,1
300.1,1541,49.1,33,0,0,0,0,0,3
297.8,1282,58.1,108,0,0,0,0,0,1
297.6,1455,39.6,42,0,0,0,0,0,1
301.2,1729,29.9,23,0,0,0,0,0,1
298.2,1537,33.0,176,0,0,0,0,0,1
300.8,1536,35.7,7,0,0,0,0,0,1
300.7,1527,36.6,48,0,0,0,0,0,1
300.0,1357,45.2,202,0,0,0,0,0,1
299.6,1469,36.6,0,0,0,0,0,0,1
301.9,1524,34.6,131,0,0,0,0,0,1
297.0,1433,41.3,190,0,0,0,0,0,1
297.1,1497,44.9,112,0,0,0,0,0,2
299.0,1337,46.6,208,0,0,0,0,0,1
298.8,1445,46.6,130,0,0,0,0,0,1
299.3,1447,43.5,98,0,0,0,0,0,1
298.6,1533,33.9,24,0,0,0,0,0,1
300.4,1480,39.7,26,0,0,0,0,0,1
297.7,1465,41.3,18,0,0,0,0,0,1
300.7,1960,46.3,194,0,0,0,0,0,1
299.4,1573,34.7,217,0,0,0,0,0,2
299.8,1544,37.1,179,0,0,0,0,0,1
301.9,1560,35.0,223,0,0,0,0,0,1
299.0,1712,30.3,68,0,0,0,0,0,1
303.3,1568,30.6,50,0,0,0,0,0,3
300.6,1488,42.9,162,0,0,0,0,0,1
298.7,1900,24.7,179,0,0,0,0,0,1
300.9,1488,38.1,193,0,0,0,0,0,2
298.6,1725,27.8,21,0,0,0,0,0,1
301.9,1417,55.9,156,0,0,0,0,0,1
300.6,1432,42.6,13,0,0,0,0,0,1
299.2,1555,36.8,185,0,0,0,0,0,3
298.5,1520,41.1,124,0,0,0,0,0,2
301.3,1405,54.6,181,0,0,0,0,0,1
300.8,1414,49.0,109,0,0,0,0,0,1
300.0,1399,47.8,199,0,0,0,0,0,2
297.7,1510,51.3,82,0,0,0,0,0,1
296.3,1390,53.6,172,0,0,0,0,0,2
300.5,1395,47.5,94,0,0,0,0,0,1
300.4,1560,33.4,60,0,0,0,0,0,2
300.1,1913,21.9,137,0,0,0,0,0,1
300.7,1711,27.7,12,0,0,0,0,0,1
300.4,1544,38.8,197,0,0,0,0,0,1
297.0,1474,39.2,151,0,0,0,0,0,1
300.5,1339,50.4,114,0,0,0,0,0,2
301.9,1533,39.9,181,0,0,0,0,0,2
300.0,1665,30.9,0,0,0,0,0,0,1
299.9,1570,36.7,65,0,0,0,0,0,2
300.2,1647,29.9,200,0,0,0,0,0,2
301.4,1634,34.6,142,0,0,0,0,0,1
300.7,1459,47.3,98,0,0,0,0,0,1
297.2,1533,39.4,125,0,0,0,0,0,1
298.1,1397,48.7,63,0,0,0,0,0,1
303.3,1463,47.6,94,0,0,0,0,0,1
300.8,1525,39.4,148,0,0,0,0,0,1
304.0,1613,38.4,7,0,0,0,0,0,2
297.2,1662,31.2,152,0,0,0,0,0,1
297.5,1548,35.6,155,0,0,0,0,0,1
298.8,1459,42.9,179,0,0,0,0,0,1
300.1,1496,37.6,176,0,0,0,0,0,1
302.5,1498,38.2,103,0,0,0,0,0,1
298.0,1601,35.8,47,0,0,0,0,0,1
298.3,1737,26.1,142,0,0,0,0,0,2
298.5,1444,28.4,43,0,0,0,0,0,1
297.4,1441,41.2,59,0,0,0,0,0,2
298.7,1585,33.7,73,0,0,0,0,0,1
302.1,1662,28.4,7,0,0,0,0,0,1
300.8,1434,45.6,18,0,0,0,0,0,1
301.5,2076,47.3,9,0,0,0,0,0,1
299.9,1542,40.3,141,0,0,0,0,0,1
299.7,1452,41.0,92,0,0,0,0,0,2
300.7,1347,45.7,120,0,0,0,0,0,1
300.7,1364,47.4,192,0,0,0,0,0,1
299.9,1362,56.0,210,0,0,0,0,1,2
297.8,1463,37.9,33,0,0,0,0,0,1
300.5,1419,41.6,102,0,0,0,0,0,1
300.0,1675,29.6,215,0,0,0,0,0,1
297.4,1470,43.9,129,0,0,0,0,0,1
301.4,1621,39.4,171,0,0,0,0,0,1
296.8,1347,35.0,15,0,0,0,0,0,1
297.3,1709,30.9,196,0,0,0,0,0,2
300.2,1495,52.5,161,0,0,0,0,0,1
298.4,1385,35.6,119,0,0,0,0,0,1
302.5,1447,39.6,9,0,0,0,0,0,3
298.0,1432,46.7,11,0,0,0,0,0,1
300.5,1354,41.6,20,0,0,0,0,0,1
300.8,1656,29.2,199,0,0,0,0,0,1
300.5,1525,42.4,125,0,0,0,0,0,1
301.9,1710,27.1,223,0,0,0,0,0,1
302.0,1446,46.8,108,0,0,0,0,0,1
303.5,1602,31.7,107,0,0,0,0,0,1
303.7,1526,38.7,14,0,0,0,0,0,2
297.5,1466,46.5,36,0,0,0,0,0,2
297.9,1540,37.9,102,0,0,0,0,0,2
298.9,1450,47.1,145,0,0,0,0,0,1
301.0,1404,51.1,71,0,0,0,0,0,1
299.3,1642,33.4,125,0,0,0,0,0,1
299.1,1422,49.3,91,0,0,0,0,0,3
298.6,1452,43.6,102,0,0,0,0,0,1
297.7,1482,39.7,182,0,0,0,0,0,2
301.0,1436,41.6,202,0,0,0,0,0,1
298.8,1334,49.3,42,0,0,0,0,0,2
298.0,1532,36.4,158,0,0,0,0,0,1
299.3,1568,34.3,70,0,0,0,0,0,3
302.3,1655,33.1,107,0,0,0,0,0,2
298.0,1588,35.4,109,0,0,0,0,0,3
301.3,1463,44.0,50,0,0,0,0,0,1
299.8,1479,40.5,171,0,0,0,0,0,1
301.7,1611,35.9,95,0,0,0,0,0,1
303.8,1394,53.9,36,0,0,0,0,0,1
298.4,1551,37.6,72,0,0,0,0,0,1
295.5,1380,33.6,202,0,0,0,0,0,2
301.6,1357,47.2,135,0,0,0,0,0,1
297.2,1474,44.3,166,0,0,0,0,0,1
300.9,1497,41.0,183,0,0,0,0,0,2
299.1,1689,41.2,173,0,0,0,0,0,1
300.6,1529,49.1,74,0,0,0,0,0,1
302.5,1651,21.6,131,0,0,0,0,0,2
302.0,1524,39.7,96,0,0,0,0,0,2
298.1,1627,34.6,9,0,0,0,0,0,1
299.7,1402,51.1,184,0,0,0,0,0,1
301.3,1650,31.5,197,0,0,0,0,0,1
300.3,2288,16.7,65,0,0,0,0,0,2
300.6,1546,38.8,5,0,0,0,0,0,3
301.9,1679,33.2,59,0,0,0,0,0,1
300.7,1485,33.7,149,0,0,0,0,0,1
303.4,1526,38.6,33,0,0,0,0,0,2
300.9,1436,52.5,132,0,0,0,0,0,3
301.4,1453,44.5,24,0,0,0,0,0,2
298.6,1387,54.1,166,0,0,0,0,0,1
300.2,1568,34.3,34,0,0,0,0,0,1
298.4,1548,36.6,143,0,0,0,0,0,1
300.6,1478,30.0,141,0,0,0,0,0,1
298.3,1606,34.4,93,0,0,0,0,0,1
301.3,1616,37.7,119,0,0,0,0,0,1
301.8,1525,43.0,4,0,0,0,0,0,1
298.8,1563,33.7,145,0,0,0,0,0,1
299.0,1629,33.9,77,0,0,0,0,0,1
298.6,1591,33.9,201,0,0,0,0,0,1
300.2,1378,40.5,193,0,0,0,0,0,1
300.3,1704,29.5,0,0,0,0,0,0,1
298.2,1546,35.6,82,0,0,0,0,0,1
298.6,1564,38.8,74,0,0,0,0,0,3
298.6,1578,33.2,33,0,0,0,0,0,2
298.9,1419,45.1,101,0,0,0,0,0,1
303.8,1514,55.8,193,0,0,0,0,0,1
301.3,1557,39.9,37,0,0,0,0,0,1
298.2,1454,49.0,98,0,0,0,0,0,1
302.3,1491,42.0,109,0,0,0,0,0,2
299.7,1392,50.6,137,0,0,0,0,0,1
301.6,1569,38.2,82,0,0,0,0,0,1
300.4,1417,50.5,208,0,0,0,0,0,1
303.7,1759,25.1,188,0,0,0,0,0,1
302.1,1391,49.2,204,0,0,0,0,0,1
298.4,1364,56.8,174,0,0,0,0,0,1
300.4,1516,40.1,154,0,0,0,0,0,1
302.0,1793,25.1,15,0,0,0,0,0,1
300.7,1593,43.2,170,0,0,0,0,0,1
298.0,1452,40.1,33,0,0,0,0,0,3
299.1,1453,47.0,104,0,0,0,0,0,1
296.8,1508,37.7,51,0,0,0,0,0,1
300.1,1438,42.2,100,0,0,0,0,0,1
300.7,1798,23.9,7,0,0,0,0,0,1
297.3,1603,26.7,65,0,0,0,0,0,1
300.4,1321,50.4,171,0,0,0,0,0,2
301.3,1408,47.1,42,0,0,0,0,0,1
300.3,1497,48.5,50,0,0,0,0,0,1
298.3,1573,36.5,127,0,0,0,0,0,2
299.3,1605,32.7,70,0,0,0,0,0,1
300.5,1463,40.4,63,0,0,0,0,0,1
298.2,1475,46.0,31,0,0,0,0,0,1
302.6,1467,44.1,0,0,0,0,0,0,1
303.9,1481,43.7,197,0,0,0,0,0,1
300.3,1758,24.4,31,0,0,0,0,0,1
299.2,1469,43.9,7,0,0,0,0,0,1
300.1,1624,34.1,155,0,0,0,0,0,1
298.9,2456,14.6,142,0,0,0,0,0,1
301.0,1568,42.0,141,0,0,0,0,0,1
300.4,1536,61.4,19,0,0,0,0,0,1
298.5,1347,54.3,85,0,0,0,0,0,2
298.8,1841,23.9,116,0,0,0,0,0,2
299.3,1536,38.9,26,0,0,0,0,0,1
302.2,1538,37.0,98,0,0,0,0,0,3
298.9,1616,33.7,52,0,0,0,0,0,1
296.8,1502,38.7,129,0,0,0,0,0,1
297.0,1439,46.8,139,0,0,0,0,0,1
298.2,1349,51.0,141,0,0,0,0,0,1
299.3,1430,47.8,54,0,0,0,0,0,1
300.5,1571,28.3,76,0,0,0,0,0,1
298.5,1561,48.7,104,0,0,0,0,0,2
300.6,1504,36.2,0,0,0,0,0,0,1
297.0,1573,37.1,127,0,0,0,0,0,2
302.5,1629,34.3,31,0,0,0,0,0,2
298.7,1426,47.9,42,0,0,0,0,0,1
300.9,1412,57.5,14,0,0,0,0,0,1
301.7,1640,37.0,116,0,0,0,0,0,1
303.7,1433,53.6,135,0,0,0,0,0,1
301.9,1291,57.4,137,0,0,0,0,0,1
302.5,1413,46.7,121,0,0,0,0,0,1
296.8,1330,61.5,121,0,0,0,0,0,1
301.0,1389,47.1,101,0,0,0,0,0,1
298.3,1403,50.1,91,0,0,0,0,0,1
300.5,1422,43.2,106,0,0,0,0,0,1
302.2,1510,41.7,135,0,0,0,0,0,1
297.2,1469,46.4,115,0,0,0,0,0,1
302.3,1511,34.7,64,0,0,0,0,0,1
300.4,1364,47.0,166,0,0,0,0,0,2
300.4,1635,31.6,122,0,0,0,0,0,1
301.3,1547,41.5,166,0,0,0,0,0,2
301.5,1704,31.4,196,0,0,0,0,0,2
297.9,1446,48.1,176,0,0,0,0,0,1
299.4,1444,41.4,24,0,0,0,0,0,1
297.3,1488,47.4,124,0,0,0,0,0,1
302.8,1445,44.5,62,0,0,0,0,0,1
300.9,1521,38.5,150,0,0,0,0,0,1
300.7,1429,51.0,187,0,0,0,0,0,1
302.4,1286,62.3,162,0,0,1,0,0,3
301.0,1809,26.9,175,0,0,0,0,0,1
297.8,1607,30.3,140,0,0,0,0,0,1
299.2,1341,56.8,202,0,0,0,0,0,1
299.4,1589,34.4,107,0,0,0,0,0,2
300.2,1462,43.7,172,0,0,0,0,0,1
299.8,1442,46.5,148,0,0,0,0,0,1
301.0,1811,25.9,107,0,0,0,0,0,1
301.3,1471,49.5,10,0,0,0,0,0,1
298.2,1466,31.1,164,0,0,0,0,0,1
297.4,1395,41.0,16,0,0,0,0,0,1
299.4,1451,40.1,174,0,0,0,0,0,1
303.3,1643,46.7,45,0,0,0,0,0,1
300.8,1596,37.5,155,0,0,0,0,0,2
299.3,1386,42.9,15,0,0,0,0,0,1
297.5,1497,43.3,169,0,0,0,0,0,1
299.2,1349,50.0,219,0,0,0,0,0,1
297.3,1621,32.8,49,0,0,0,0,0,1
301.1,1389,42.6,139,0,0,0,0,0,2
301.7,1422,39.9,139,0,0,0,0,0,1
301.0,1460,44.7,7,0,0,0,0,0,1
300.5,1667,29.1,103,0,0,0,0,0,2
298.1,1759,29.2,43,0,0,0,0,0,1
300.9,1638,31.5,131,0,0,0,0,0,3
300.2,1530,38.5,69,0,0,0,0,0,1
300.8,1469,40.0,189,0,0,0,0,0,1
302.9,1435,36.9,194,0,0,0,0,0,1
297.2,1579,34.7,148,0,0,0,0,0,1
296.9,1447,50.3,166,0,0,0,0,0,1
302.1,1452,44.8,71,0,0,0,0,0,2
300.8,1595,32.8,41,0,0,0,0,0,3
299.8,1444,41.3,157,0,0,0,0,0,2
301.2,1431,49.1,55,0,0,0,0,0,1
301.5,1390,49.9,188,0,0,0,0,0,1
303.4,1578,39.3,158,0,0,0,0,0,1
298.3,1742,27.4,170,0,0,0,0,0,2
297.6,1629,31.6,55,0,0,0,0,0,2
301.3,1538,46.5,65,0,0,0,0,0,3
300.0,1382,55.8,64,0,0,0,0,0,1
301.0,1339,52.8,194,0,0,0,0,0,3
301.0,1564,37.0,171,0,0,0,0,0,1
297.1,1517,42.6,164,0,0,0,0,0,1
298.3,1465,41.1,114,0,0,0,0,0,2
300.4,1474,39.3,156,0,0,0,0,0,1
297.3,1530,36.2,156,0,0,0,0,0,1
298.6,1423,42.3,93,0,0,0,0,0,3
297.4,1542,40.0,111,0,0,0,0,0,1
301.5,1621,44.7,137,0,0,0,0,0,1
303.6,1612,30.3,11,0,0,0,0,0,2
300.6,1427,13.4,215,0,0,0,0,0,1
300.8,1469,47.3,190,0,0,0,0,0,2
301.0,1510,44.5,124,0,0,0,0,0,1
300.2,1401,51.1,50,0,0,0,0,0,1
300.7,1468,41.8,76,0,0,0,0,0,2
298.3,1452,51.5,73,0,0,0,0,0,1
300.4,1439,44.7,192,0,0,0,0,0,1
301.2,1362,49.0,0,0,0,0,0,0,2
298.2,1462,46.1,189,0,0,0,0,0,1
301.8,1483,39.6,49,0,0,0,0,0,1
300.5,1270,58.2,87,0,0,0,0,0,1
298.5,1617,30.7,48,0,0,0,0,0,1
297.1,1609,31.1,64,0,0,0,0,0,1
297.8,1638,31.2,0,0,0,0,0,0,2
303.5,1390,34.9,164,0,0,0,0,0,1
298.0,1422,45.7,202,0,0,0,0,0,1
301.0,1555,34.1,155,0,0,0,0,0,1
301.5,1362,54.0,26,0,0,0,0,0,1
300.9,1337,54.9,119,0,0,0,0,0,1
300.7,1675,31.5,18,0,0,0,0,0,1
297.4,1592,42.0,190,0,0,0,0,0,2
301.0,1574,34.7,196,0,0,0,0,0,1
301.5,1579,36.5,135,0,0,0,0,0,1
303.5,1404,45.1,117,0,0,0,0,0,1
300.0,1506,35.2,21,0,0,0,0,0,1
300.2,1372,57.3,77,0,0,0,0,0,2
302.6,1396,47.0,44,0,0,0,0,0,1
297.9,1491,40.8,183,0,0,0,0,0,2
297.6,1435,40.3,197,0,0,0,0,0,1
297.0,1363,53.0,115,0,0,0,0,0,2
301.1,1491,40.7,24,0,0,0,0,0,1
300.0,1489,35.2,148,0,0,0,0,0,1
301.1,1562,33.4,0,0,0,0,0,0,1
299.8,1379,54.9,174,0,0,0,1,0,1
300.0,1353,51.5,111,0,0,0,0,0,1
301.5,1593,36.5,155,0,0,0,0,0,1
297.4,1654,35.0,123,0,0,0,0,0,2
301.8,1495,36.9,0,0,0,0,0,0,1
300.9,2073,21.4,2,0,0,0,0,1,1
298.1,1636,28.8,41,0,0,0,0,0,1
300.9,1506,40.7,176,0,0,0,0,0,1
300.4,1450,38.5,173,0,0,0,0,0,1
298.6,1671,33.7,155,0,0,0,0,0,1
302.3,1483,45.5,79,0,0,0,0,0,1
301.6,1602,31.6,2,0,0,0,0,0,3
300.1,1438,41.6,129,0,0,0,0,0,1
300.1,1475,46.9,210,0,0,0,0,0,2
300.7,1530,35.2,96,0,0,0,0,0,2
299.6,1331,46.1,100,0,0,0,0,0,2
299.8,1474,47.2,173,0,0,0,0,0,1
300.1,1772,26.1,70,0,0,0,0,0,1
298.5,1366,45.1,164,0,0,0,0,0,2
299.7,1435,32.4,127,0,0,0,0,0,1
301.0,1614,61.9,84,0,0,0,0,0,1
298.9,1615,33.0,166,0,0,0,0,0,3
300.7,1559,18.5,95,0,0,0,0,0,1
302.7,1547,32.1,20,0,0,0,0,0,1
297.4,1472,48.3,23,0,0,0,0,0,1
299.4,1588,36.5,0,0,0,0,0,0,2
297.8,1540,39.4,17,0,0,0,0,0,2
301.8,1402,51.3,97,0,0,0,0,0,2
301.8,1530,38.8,72,0,0,0,0,0,1
302.2,1629,35.3,73,0,0,0,0,0,1
302.2,1543,37.5,26,0,0,0,0,0,1
298.0,1544,37.9,136,0,0,0,0,0,2
299.0,1513,42.8,196,0,0,0,0,0,1
298.1,1395,53.8,150,0,0,0,0,0,2
300.6,1550,37.5,149,0,0,0,0,0,1
298.3,1539,36.2,0,0,0,0,0,0,1
300.3,1510,47.2,35,0,0,0,0,0,1
301.3,1459,41.4,76,0,0,0,0,0,1
297.4,1459,41.9,54,0,0,0,0,0,1
297.9,1568,40.7,41,0,0,0,0,0,1
300.9,1373,49.8,100,0,0,0,0,0,3
297.3,1589,35.0,127,0,0,0,0,0,1
304.3,1464,46.8,39,0,0,0,0,0,1
300.5,1550,34.8,121,0,0,0,0,0,1
298.5,1450,40.5,24,0,0,0,0,0,1
302.3,1831,23.6,112,0,0,0,0,0,2
300.0,1493,36.1,117,0,0,0,0,0,2
298.3,1623,33.2,117,0,0,0,0,0,3
301.4,1418,41.9,34,0,0,0,0,0,2
298.2,1408,54.9,94,0,0,0,0,0,1
297.5,1449,51.1,24,0,0,0,0,0,3
297.2,1723,27.3,56,0,0,0,0,0,2
300.5,1606,32.5,121,0,0,0,0,0,1
298.1,1479,50.6,105,0,0,0,0,0,2
299.8,1505,37.8,95,0,0,0,0,0,2
298.3,1668,31.1,136,0,0,0,0,0,1
300.8,1422,40.0,117,0,0,0,0,0,1
300.5,1461,39.8,158,0,0,0,0,0,1
302.3,1360,48.4,93,0,0,0,0,0,2
300.4,1639,31.2,123,0,0,0,0,0,1
302.5,1227,61.5,209,0,0,0,1,0,1
300.1,1429,40.0,80,0,0,0,0,0,2
303.9,1466,39.6,63,0,0,0,0,0,1
302.4,1427,45.8,196,0,0,0,0,0,1
300.5,1635,34.2,62,0,0,0,0,0,3
301.8,1393,50.2,166,0,0,0,0,0,1
302.6,1405,41.7,94,0,0,0,0,0,1
301.1,1479,38.3,184,0,0,0,0,0,1
297.4,1806,27.3,68,0,0,0,0,0,1
299.2,1642,32.6,124,0,0,0,0,0,1
303.3,1424,25.6,232,0,0,0,0,0,1
298.2,1351,58.2,27,0,0,0,0,0,1
302.2,1452,41.3,52,0,0,0,0,0,1
297.6,1606,34.6,14,0,0,0,0,0,1
300.2,1529,35.9,10,0,0,0,0,0,1
298.8,1577,35.2,139,0,0,0,0,0,1
298.5,1527,32.0,166,0,0,0,0,0,2
298.6,1532,37.9,34,0,0,0,0,0,1
298.4,1553,33.7,185,0,0,0,0,0,1
298.4,1556,38.4,92,0,0,0,0,0,1
299.6,1777,26.3,203,0,0,0,0,0,2
297.3,1685,28.3,0,0,0,0,0,0,2
301.3,1946,22.4,42,0,0,0,0,0,1
296.4,1596,35.1,58,0,0,0,0,0,3
299.3,1606,34.0,139,0,0,0,0,0,1
301.9,1584,38.8,99,0,0,0,0,0,1
301.2,1556,38.7,2,0,0,0,0,1,1
297.6,1492,35.5,76,0,0,0,0,0,2
300.3,1701,28.2,177,0,0,0,0,0,1
301.0,1813,40.2,197,0,0,0,0,0,1
302.2,1492,38.2,38,0,0,0,0,0,2
301.5,1477,50.8,20,0,0,0,0,0,1
300.2,1512,36.2,37,0,0,0,0,0,1
298.9,1278,58.5,50,0,0,0,0,0,2
298.7,1617,31.4,0,0,0,0,0,0,1
300.6,1396,53.8,103,0,0,0,0,0,1
300.3,1691,28.8,160,0,0,0,0,0,1
297.7,1386,60.5,163,0,0,0,0,0,1
300.8,1469,46.7,75,0,0,0,0,0,2
298.2,1402,44.3,96,0,0,0,0,0,1
301.3,1541,36.8,64,0,0,0,0,0,1
299.2,1501,39.2,221,0,0,0,0,0,1
297.2,1401,38.0,97,0,0,0,0,0,2
298.6,1710,27.7,23,0,0,0,0,0,1
304.0,1432,42.3,7,0,0,0,0,0,2
298.6,1742,28.1,94,0,0,0,0,0,2
303.3,1539,42.7,223,0,0,0,0,0,1
300.4,1510,51.2,13,0,0,0,0,0,1
298.6,1505,45.7,144,0,0,0,0,0,1
301.0,1378,45.8,83,0,0,0,0,0,1
299.3,1587,36.3,15,0,0,0,0,0,1
299.6,1472,37.5,2,0,0,0,0,0,1
301.2,1346,50.6,202,0,0,0,0,0,1
300.0,1881,23.9,17,0,0,0,0,0,1
297.7,1681,32.1,116,0,0,0,0,0,2
300.2,1534,33.6,43,0,0,0,0,0,1
303.3,1418,44.7,47,0,0,0,0,0,1
302.5,1634,34.5,159,0,0,0,0,0,2
299.8,1412,51.3,144,0,0,0,0,0,1
298.8,1708,28.1,25,0,0,0,0,0,1
298.7,1793,25.4,6,0,0,0,0,0,1
301.0,1450,45.9,26,0,0,0,0,0,1
298.9,1513,42.4,24,0,0,0,0,0,1
298.8,1582,45.0,61,0,0,0,0,0,1
298.5,1597,30.4,22,0,0,0,0,0,1
297.5,1496,42.6,176,0,0,0,0,0,2
298.6,1455,46.5,138,0,0,0,0,0,2
303.9,1526,37.5,91,0,0,0,0,0,1
303.8,1309,55.8,204,0,0,0,0,0,1
299.5,1471,45.7,54,0,0,0,0,0,1
300.8,1470,38.6,127,0,0,0,0,0,1
299.3,1609,33.5,196,0,0,0,0,0,1
300.4,1375,49.4,209,0,0,0,0,0,1
300.3,1603,31.0,160,0,0,0,0,0,1
298.8,1374,50.0,94,0,0,0,0,0,2
302.6,1366,50.1,114,0,1,0,0,0,1
296.4,1456,48.5,84,0,0,0,0,0,2
298.1,1391,54.1,63,0,0,0,0,0,1
297.2,1521,75.4,172,0,0,1,0,0,1
301.8,1419,50.7,73,0,0,0,0,0,2
302.5,1458,40.2,179,0,0,0,0,0,2
302.3,1538,36.8,43,0,0,0,0,0,1
298.8,1553,32.4,190,0,0,0,0,0,1
300.5,1392,53.3,35,0,0,0,0,0,1
299.9,1288,54.6,10,0,0,0,0,0,1
299.4,1460,43.2,13,0,0,0,0,0,1
297.4,1474,44.5,215,0,0,0,0,0,2
299.7,1298,60.9,101,0,0,0,0,0,1
302.7,1384,52.8,164,0,0,0,0,0,1
301.1,1843,24.6,107,0,0,0,0,0,1
300.3,1393,41.4,12,0,0,0,0,0,1
298.4,1268,62.4,94,0,0,0,0,0,1
298.7,1527,30.8,2,0,0,0,0,0,2
